Run Timestamp,Random ID,Standard,Passage,Tier,LLM,Temperature,Input Tokens,Output Tokens,Total Tokens,Elapsed Time,Checksum
Items 2026-01-16 11-02-34,34872, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3b,Gemini,0.7,3876,1017,4893,30.73,bfcf57b01f820f6c8cc7ae680de1ecce871f4228fc54ed8e4445c6b30fe3f2c5
Items 2026-01-16 11-02-34,27094, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3b,Gemini,0.8,4906,911,5817,57.37,4077d7c7dca9ea40558384fba0f07a87256914ae3afdcd4600b3f8150cddac0f
Items 2026-01-16 11-02-34,81828, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3b,Claude,0.7,3494,916,4410,27.54,e9e31e3d895a0362dc9946b841eb36ce91394eb1c62fddc2b7ccd869f4a37c5d
Items 2026-01-16 11-02-34,97728, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3b,Claude,0.8,4424,810,5234,22.79,fe12852f143516d2e144878d83286235b98a289513e9dad444d6fcbc05dbc7a5
Items 2026-01-16 11-02-34,30999, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3b,Claude,0.7,3494,890,4384,28.32,4f606beac969a1b1156871698d281ba9601b94aad56f8ecd742428bd1fd7ca0e
Items 2026-01-16 11-02-34,32016, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3b,Claude,0.8,4398,951,5349,22.04,149070b19310554095d39420820110c2c9f8e584e35a4725143a478bbe708d7f
Items 2026-01-16 11-02-34,15362, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5a,GPT,0.7,1125,734,1859,13.68,afe1ff37efb31bba25d76b9a524bda5328865067f580993d5c90f8ccfbff9070
Items 2026-01-16 11-02-34,84041, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5a,GPT,0.8,1870,732,2602,12.48,6561dc7f91aec5a9aaeb0b5947fda102e2b2852605e3883e907dd520bb92dc5f
Items 2026-01-16 11-02-34,43520, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5a,Gemini,0.7,1139,665,1804,27.92,e20e3bc38452639ba74553c07e9606eea56e879b2bfde02b5ab9ae8dcd41941a
Items 2026-01-16 11-02-34,86444, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5a,Gemini,0.8,1817,608,2425,53.38,88950f8df16ffbf3bd6f20a1e54fa869021f27f1c1592a091857c5bc3460cbdf
Items 2026-01-16 11-02-34,82171, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5a,Claude,0.7,1222,453,1675,18.71,546e13a681632646f9599755869fc21f1d61bf8bb975b589cf8c40704a963448
Items 2026-01-16 11-02-34,71420, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5a,Claude,0.8,1689,515,2204,18.52,98aa046f6da9c9bd974403c2ecef68e680e5ee706aba4cbe47c8be6e3c59887d
Items 2026-01-16 11-02-34,35152, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5a,GPT,0.7,1208,1067,2275,20.52,794fe0b3c5934f5f829f75ee2d282e239ea62ed70034a6b17968b3b7f3fd5e86
Items 2026-01-16 11-02-34,13863, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5a,GPT,0.8,2286,1232,3518,19.89,dcb3b4b40c0075fe17a8e9a96656bb341847945cca2e210618e4567032dbe8d0
Items 2026-01-16 11-02-34,78392, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5a,Gemini,0.7,1241,519,1760,22.76,07df35a169c4f32370cbcd393da423413b1b50e4c2d9b4af0ff4706b856be887
Items 2026-01-16 11-02-34,50669, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5a,Gemini,0.8,1773,482,2255,41.07,3d6bd708e303f0710acdea1f8eed870858e7bf7d1029888a0cb90781ad410abc
Items 2026-01-16 11-02-34,71419, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5a,Claude,0.7,1310,574,1884,22.10,0ae8b8d2388b9f1c0bd54df158e09d70a4b4c3955690ad73880615d3e681eaa0
Items 2026-01-16 11-02-34,26563, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5a,Claude,0.8,1898,618,2516,21.60,8679c8fa7ed6efe3a19c23c72749f700ec2ecea8156a0b9c116c853b7484e594
Items 2026-01-16 11-02-34,61609, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7b,GPT,0.7,3385,679,4064,14.26,26fd61a69314ec9446641db96f834c06303f88f03b5323fe601425fca45d8905
Items 2026-01-16 11-02-34,47801, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7b,GPT,0.8,4075,633,4708,10.72,6ca93b05af347141ca5d5cfe87a2844bc3fd0abcb49d82b31e9c962dea5826b6
Items 2026-01-16 11-02-34,96861, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7b,Gemini,0.7,4054,912,4966,32.12,4dda19a8390295c5b6cc411274461914174a802febeea576128241795c311aa1
Items 2026-01-16 11-02-34,69708, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7b,Gemini,0.8,4980,739,5719,47.70,6ea0c241d16cf628e4e8b610b9ef83f07bcff2f04d247b94ed33c54f91deb97a
Items 2026-01-16 11-02-34,67659, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7b,Claude,0.7,3705,812,4517,30.13,1a04721c2b1ea50ac11ed5c634b888d88ce3f28451177701fbb70f546d530cac
Items 2026-01-16 11-02-34,54377, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7b,Claude,0.8,4531,761,5292,24.09,86efbf0ec4ecffad7d1510f689d6d5fef00212e7a6f77ec274c729abc2cb0e67
Items 2026-01-16 11-02-34,91656, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7b,GPT,0.7,3468,827,4295,11.79,774f95769caa77107ba3594df0369dc5195b081e30e430c2639376a2d1ab75b5
Items 2026-01-16 11-02-34,35664, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7b,GPT,0.8,4306,840,5146,12.92,175513094e9571d8bfe6af12b6013b4d08fca45f23d22c655cb3c6dc902d73ed
Items 2026-01-16 11-02-34,72518, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7b,Gemini,0.7,4156,477,4633,39.29,5738bcfa655d2fd1a15e40ccebb2885bc5c05bee32b1b3cd04673fdb0e4f65f2
Items 2026-01-16 11-02-34,52638, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7b,Gemini,0.8,4647,489,5136,34.00,c591f468980af1401e49c85b1f3be80402601f9c70a927b1f12356b5153a5065
Items 2026-01-16 11-02-34,51215, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7b,Claude,0.7,3793,787,4580,23.02,69a50bc72f9296eea7754f0da522be73bcdac7d506924609a9e2e990f69d948a
Items 2026-01-16 11-02-34,82365, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7b,Claude,0.8,4594,768,5362,22.15,12cdd91ba5f50c790b71cf01ff4acf6338f3fd7a988ec4fe1f1a992498a7c10a
Items 2026-01-16 11-02-34,82744, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4a,GPT,0.7,1035,505,1540,9.66,004f92455eb32e79022b60b283cc70e32b87e318324b154901ca011439d3902f
Items 2026-01-16 11-02-34,58669, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4a,GPT,0.8,1551,447,1998,11.61,255756355df140595e3111f71747957f2e6fe15b91fc17209b6156cd39c5a40d
Items 2026-01-16 11-02-34,98586, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4a,Gemini,0.7,1050,490,1540,25.08,bfcfaed0ea1ee4e38c99ea25f4f16e37315274f43c0a9e39ec70ff71afaa1147
Items 2026-01-16 11-02-34,57937, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4a,Gemini,0.8,1553,585,2138,38.16,16b7787d448bafee744fdc2aa83831567f7fe009cb31f07151cf9d02c3c41fff
Items 2026-01-16 11-02-34,61423, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4a,Claude,0.7,1130,494,1624,21.45,afd259f1afbed48082362b1c7901bd284b0cb8df1780b1d8e98458b893e524ab
Items 2026-01-16 11-02-34,85195, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 4a,Claude,0.8,1638,547,2185,18.80,c83c40db11cda76cbc99142e616639ed4fe2dc87415a4cde92c912449f0fe1cf
Items 2026-01-16 11-02-34,26631, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4a,GPT,0.7,1118,1094,2212,15.00,1f47464add4a764886119af7543ea3253d86b3f5df995c57ca2b298d9dfd1de7
Items 2026-01-16 11-02-34,11676, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4a,GPT,0.8,2223,846,3069,12.86,476d3e800a008207b232c97741e117c5c0d46df46223b148d8a7046ff663235b
Items 2026-01-16 11-02-34,28050, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4a,Gemini,0.7,1152,764,1916,30.08,01854ac01d98abf349fe9a9e11cb1c4d7ba473b35a2274df547773bb0bd1dfa8
Items 2026-01-16 11-02-34,80898, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4a,Gemini,0.8,1929,748,2677,38.55,e7bed4d0d2484c9eca8db52a7025b91a9af1c750fd8af558f1b37322a07f91a3
Items 2026-01-16 11-02-34,91751, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4a,Claude,0.7,1218,576,1794,21.66,95249f4b9d670557e13f300564d48e506ac150d572fab0f6b1f7d8caeaff1c5f
Items 2026-01-16 11-02-34,59619, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4a,Claude,0.7,1218,608,1826,20.68,c037e55f3c47c7dd6122ca5a5b09547e5ed3b74dd87f68ecf41fd0770bbe08ab
Items 2026-01-16 11-02-34,70824, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 4a,Claude,0.8,1840,606,2446,19.71,c665fb0839cd2f4ff6628d054f41cb6e070062b2297dd1476867489f59eb9846
Items 2026-01-16 11-02-34,82102, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2b,GPT,0.7,3020,410,3430,7.27,9e7437c656bd61c2d44916716f3869fade34166f3fbc534ae9fe008a86ae564e
Items 2026-01-16 11-02-34,18561, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2b,GPT,0.8,3441,515,3956,8.25,6dcd8ff7ac9e642b6de38d981d1be6a82661844a60bcef9d83ebb3f8e2237f48
Items 2026-01-16 11-02-34,22490, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2b,Gemini,0.7,3683,950,4633,27.08,f36d4f96243ab47cbe73acc6f7452db91a2f061fe6b299702917adb364d27e1c
Items 2026-01-16 11-02-34,90506, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2b,Gemini,0.8,4646,925,5571,42.80,bf2210dc721124a89ab6b672766832edf2bb0082994c9e4fba166224e285878c
Items 2026-01-16 11-02-34,44874, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2b,Claude,0.7,3308,763,4071,25.25,5de5ff939bf95ae22fee45be404806d2d0216f30711e3f68f0a3fbb1a1d4d64b
Items 2026-01-16 11-02-34,22621, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 2b,Claude,0.8,4085,886,4971,23.83,ea3a973848170a1a48d543fe2b0149fcf077386089652ea63053ad01847be8dc
Items 2026-01-16 11-02-34,96468, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,GPT,0.7,3103,496,3599,7.68,09d05a4c5078c01d1d347c33fa9eff2508a9a494b68b494bb64742df5de8726c
Items 2026-01-16 11-02-34,62036, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,GPT,0.8,3610,497,4107,7.76,ec4d1b5f8b1a3e104aba58e9655f4f04ce69a84d1d7be63360e510fe524c6bcc
Items 2026-01-16 11-02-34,44800, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,Gemini,0.7,3785,894,4679,25.98,fa53c6124781f622ff9b9ff80f2181aa6a233df405266581ec975b0fa4ebdde1
Items 2026-01-16 11-02-34,88832, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,Gemini,0.8,4692,829,5521,31.53,e3ad8b82bd2aa9bcef43a5e28e5f66d8ca62c5f5cbd5a3d6109b769543705d82
Items 2026-01-16 11-02-34,59171, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,Claude,0.7,3396,803,4199,27.56,83d069862b0aa84fa8f662a278917ef6a1eac57fd4f64240c0098f7fca6d5a9f
Items 2026-01-16 11-02-34,86016, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,Claude,0.8,4213,872,5085,25.83,b157e03e49238766a4f5367aadda6fa288c9c93e0c229ccf065d0ec3b72116cb
Items 2026-01-16 11-02-34,75851, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,Claude,0.7,3396,692,4088,24.90,fbf36adadb3d88e5dcc4e0e178448b05f5f6dca8729e6cc8e98d11f4cbe6e3bf
Items 2026-01-16 11-02-34,47241, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 2b,Claude,0.8,4102,688,4790,18.14,aa60ffaaf6b4dce9e9f31fa5109f8d39076b6b8f6924afd0f7b55f872ca573af
Items 2026-01-16 11-02-34,79926, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6b,GPT,0.7,3317,563,3880,10.94,5e57964e237b09dbc5693e0c840f061afe7a4919e18d2e5362a1b3c39d2192e4
Items 2026-01-16 11-02-34,30666, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6b,GPT,0.8,3891,501,4392,9.39,023a8fcd8db5775ef82bdfc90c7f6a9a78f379a923e8a3393478fb3069854d5d
Items 2026-01-16 11-02-34,39648, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6b,Gemini,0.7,3982,1235,5217,38.95,55e1bf82121594d03e2b30b6deab1b902d56a145b2c4302d695546148baff3ea
Items 2026-01-16 11-02-34,39555, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6b,Gemini,0.8,5230,1058,6288,35.32,38f98712cbeb9d25cdd0429cdc519692267ead96bb91b76314162e8ffe5fe366
Items 2026-01-16 11-02-34,44608, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6b,Claude,0.7,3624,870,4494,29.06,14324cfa3d055995f528ccb5a7e26a275664b6e2fad8dd656ff81e656a5f55e5
Items 2026-01-16 11-02-34,18678, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 6b,Claude,0.8,4508,860,5368,26.98,f8c6ee498638873e9568b66797be02d1d73fd96bd8e1b27ca347abe307b21641
Items 2026-01-16 11-02-34,36864, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6b,GPT,0.7,3400,734,4134,10.73,3237121b6a21b32b76c3e498e7f1ea5a25e574fb0280c9c98c7618918656e55a
Items 2026-01-16 11-02-34,31030, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6b,GPT,0.8,4145,791,4936,12.89,1b2c3cb1c4edef6e027f510a6950f96ef46bff51c4620a5bbe1a33eac5cb60fe
Items 2026-01-16 11-02-34,99466, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6b,Gemini,0.7,4084,780,4864,39.97,c170b5ed8945c4c52d43eac1534937a7b6ac9f7094de75a70606cb1916e27e0d
Items 2026-01-16 11-02-34,85935, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6b,Gemini,0.8,4877,749,5626,38.09,e27a66dfea334a51ff4a3fb98b5cff479919f3a31c1ecfcd8672bcaa17da7330
Items 2026-01-16 11-02-34,29864, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6b,Claude,0.7,3712,920,4632,29.81,215714a8f7f3b01cbacb9450ceff1e5c028a89fda487ed0ca2034075858342a1
Items 2026-01-16 11-02-34,78019, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 6b,Claude,0.8,4646,920,5566,25.74,86440d219225a2882eed19b2d7e59e370abe55cb577870023f1884c1ac2bd968
Items 2026-01-16 11-02-34,21376, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7a,GPT,0.7,1233,650,1883,11.75,738c47722df2ac76e8222b5be105435871cbdd5fcdaab36e943dc5ee882254ba
Items 2026-01-16 11-02-34,82789, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7a,GPT,0.8,1894,563,2457,13.12,f588239dd0ad67eb3960798c14c561a9e1828f4dd951030278f9844ea4f380f3
Items 2026-01-16 11-02-34,61234, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7a,Gemini,0.7,1252,722,1974,27.49,5f22ab8ea752bcd12a07f4df5f9fe606a33d74f2a9fa8956f78d5a211d1dbd5b
Items 2026-01-16 11-02-34,80251, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7a,Gemini,0.8,1987,577,2564,33.92,9fc5c4c0f977b4bcc37288da67263b033564b507b7776f69ec02a0eca51b3a0d
Items 2026-01-16 11-02-34,36035, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7a,Claude,0.7,1346,541,1887,18.77,d9a1240cf75f6429b59c0a4dcb41011ae1fd852f978244fb96623f8c69c6df26
Items 2026-01-16 11-02-34,28972, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 7a,Claude,0.8,1901,478,2379,16.75,4e139ee2758f0ebfdbc64ea1f8c233bef2a75056e2dfd8690e3bad73e3908afb
Items 2026-01-16 11-02-34,95764, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7a,GPT,0.7,1316,1185,2501,17.44,88845dddd32e4386fff93b90a681398efb5536792f4cf50dcaf8b5a0c3052cfa
Items 2026-01-16 11-02-34,41979, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7a,GPT,0.8,2512,1178,3690,16.50,8a73cc8cf29d2ba2e43f60c73a207e4331f54163496665c6f81464e171161082
Items 2026-01-16 11-02-34,63364, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7a,Gemini,0.7,1354,668,2022,32.24,09a61b27ad72da7851963aa4ae4b237416ef7d81a1bed1fc6754d3038a24f039
Items 2026-01-16 11-02-34,70918, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7a,Gemini,0.8,2035,612,2647,40.09,8e23b4eceb97f35f6ed968113928d2b8ff5d151bed304570df3945416d3cb200
Items 2026-01-16 11-02-34,52070, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7a,Claude,0.7,1434,562,1996,21.30,13c873622dbffbb296f534c135f7f459b0f64ff7f593787c442880b5d9d4cd94
Items 2026-01-16 11-02-34,97229, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 7a,Claude,0.8,2010,579,2589,18.93,217eae18911f0f222ae5a00f2de740cf7ba925ddd95e72c16b6040c72209c5ba
Items 2026-01-16 11-02-34,74318, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5b,GPT,0.7,3277,533,3810,9.78,77db486a959f7ac608628843e1b5f6c15bfcd4d4160d34d927bd4db75361a634
Items 2026-01-16 11-02-34,66748, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5b,GPT,0.8,3821,451,4272,7.98,9a748c9a165bc416aafa2fa5f5fd0cc7bcb6d2ee65bbc8430fb0e528d652591a
Items 2026-01-16 11-02-34,35682, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5b,Gemini,0.7,3941,536,4477,50.69,4ac7c7301e807ffd5387228cf75f90fd1fe89693ffdc5252ac8d3d8831a032e1
Items 2026-01-16 11-02-34,51707, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5b,Gemini,0.8,4490,524,5014,50.71,f43b002a1bd19e3a80693aba70bb1442a00ebf86fbc80d79432d7fbd98e60485
Items 2026-01-16 11-02-34,47935, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5b,Claude,0.7,3581,748,4329,25.17,7da41c2092f6f78da7bd77aacb1868a9da14fac75c680ea3d035aa89177c864a
Items 2026-01-16 11-02-34,24148, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 5b,Claude,0.8,4343,795,5138,23.78,8295a5fa975d2a162899b2a3b24ec706682090813b60d6ad6acdf103824eca37
Items 2026-01-16 11-02-34,15875, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5b,GPT,0.7,3360,829,4189,12.93,d8681b2b30cbbbe3eca3788bb86984b038eaf3da385e66fbedf6e60e972ebccf
Items 2026-01-16 11-02-34,26873, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5b,GPT,0.8,4200,765,4965,12.13,6a6d8d22acacd002c9112f231bcc1acbd414add69ba481eb588df76469969cd5
Items 2026-01-16 11-02-34,72549, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5b,Gemini,0.7,4043,844,4887,46.24,e191898b5a74d90dee8544de47bca0fa0cf78b3d90ee10d58aa32d4bc086af91
Items 2026-01-16 11-02-34,25056, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5b,Gemini,0.8,4900,823,5723,32.69,1cb69c19d007e160f535502719a00c24a3a51a538a2f1259ffdc29f238725969
Items 2026-01-16 11-02-34,31387, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5b,Claude,0.7,3669,819,4488,27.40,bf656eb0051f5c4b0fe9e48052d56176e733dc1d590250202ceef9f51119575e
Items 2026-01-16 11-02-34,65866, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 5b,Claude,0.8,4502,854,5356,21.45,bad33b875a0cad064d4f1aef9f7d1735b136d8c383f9d36386f4b3e1a5e0837f
Items 2026-01-16 11-02-34,52589, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 3a,GPT,0.7,958,808,1766,13.77,8d87c50002200941565361fe0eb4ed9d87f1a67bd76e1e98456b2bfad31bb2da
Items 2026-01-16 11-02-34,98081, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 3a,GPT,0.8,1777,553,2330,9.36,f40266e1ae042ec27076a56812d1f991129bdd705b324dc8b82387929811d2f7
Items 2026-01-16 11-02-34,33928, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 3a,Gemini,0.7,972,567,1539,38.51,cc8be95bf050d6746abd359facc069045d2af1f94d1a7bad2356b70ad30f9cb7
Items 2026-01-16 11-02-34,43770, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 3a,Gemini,0.8,1552,509,2061,39.63,872d5a6d02eaeb9849f956757863fe216780e93133342f24e43761259df2c4ec
Items 2026-01-16 11-02-34,55077, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 3a,Claude,0.7,1047,435,1482,17.43,1a33de5b957acb34330ff5099da89b6ee8f465e52e627f584686f723f8f52632
Items 2026-01-16 11-02-34,62005, RI 8.2,RI 8.2 Elephants Can Lend a Helping Trunk (NJ grade 8 practice test).txt,Tier 3a,Claude,0.8,1496,486,1982,15.58,2603c7a133c996c9226d7723ca55680e079cbbe6bcac1851f05cd1f5e0e7599f
Items 2026-01-16 11-02-34,65174, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,GPT,0.7,1041,642,1683,22.47,e6f7a9e5f5b963d1be5cb9090a65d2ca76656baea2642006b71e841a14d7505e
Items 2026-01-16 11-02-34,23414, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,GPT,0.8,1694,610,2304,10.93,17ec616ed66a1f888ce383f7c0cc873edac52683f58da5e6f5cdbc947e5eb566
Items 2026-01-16 11-02-34,18803, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,Gemini,0.7,1074,583,1657,25.41,cfb87f7a0c08691f6224bc8b825fd38bc598f05cb6e7e7a9bb1b355a350396ce
Items 2026-01-16 11-02-34,46215, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,Gemini,0.8,1670,571,2241,22.41,07081b4572cc1647a438c34d15b6af1b799ea6e06c68f36c6b24c657ca318b0f
Items 2026-01-16 11-02-34,58598, RI 8.2,"RI 8.2 James ""Jim"" Bridger (Utah grade 8 practice).txt",Tier 3a,Claude,0.7,1135,561,1696,21.62,37a63985d98454a3e523277454eab90653c44ff832d8ce9b646638e5c4d52a14
